time	V(vout)
9.424587357797727e-03	-3.765199e+00
9.426346599493412e-03	-3.878206e+00
9.428691683775961e-03	-3.916692e+00
9.431459955740552e-03	-3.825487e+00
9.434274954082736e-03	-3.608528e+00
9.437979800090644e-03	-3.168602e+00
9.443738966018977e-03	-2.229404e+00
9.450471620547133e-03	-9.004214e-01
9.457460201063143e-03	5.805820e-01
9.463473420589478e-03	1.864991e+00
9.470140636434464e-03	3.169817e+00
9.474646647215609e-03	3.767306e+00
9.476368647078830e-03	3.877723e+00
9.478727533897460e-03	3.916990e+00
9.481491879439332e-03	3.826033e+00
9.484375262189034e-03	3.602583e+00
9.488085561497543e-03	3.159159e+00
9.493930258316434e-03	2.202063e+00
9.500707457560612e-03	8.606799e-01
9.507637587244912e-03	-6.111761e-01
9.513684230465898e-03	-1.907014e+00
9.520338074427179e-03	-3.206343e+00
9.524725540492983e-03	-3.777446e+00
9.526397979940114e-03	-3.880568e+00
9.528775227564871e-03	-3.916057e+00
9.531619999825828e-03	-3.816392e+00
9.534527270670111e-03	-3.583843e+00
9.538318208749945e-03	-3.120974e+00
9.544271233450899e-03	-2.131418e+00
9.551025035062451e-03	-7.853702e-01
9.557893226779256e-03	6.734830e-01
9.563952853811737e-03	1.965937e+00
9.570591213356797e-03	3.243780e+00
9.574826043468439e-03	3.782838e+00
9.576435341404513e-03	3.880736e+00
9.578835970989508e-03	3.916121e+00
9.581695151735344e-03	3.814415e+00
9.584674216752770e-03	3.572985e+00
9.588497517576882e-03	3.100783e+00
9.594563929984843e-03	2.084812e+00
9.601357616517836e-03	7.251818e-01
9.608151150026750e-03	-7.216315e-01
9.614257346854210e-03	-2.027975e+00
9.620882154004078e-03	-3.293801e+00
9.624940702615626e-03	-3.795035e+00
9.626477960174852e-03	-3.883881e+00
9.628905255837593e-03	-3.914712e+00
9.631882631479608e-03	-3.800590e+00
9.634896321941245e-03	-3.546244e+00
9.638839038995071e-03	-3.045528e+00
9.645045652721762e-03	-1.986221e+00
9.651803807602576e-03	-6.225498e-01
9.658517987452753e-03	8.074756e-01
9.664657735917790e-03	2.113367e+00
9.671266444432232e-03	3.348703e+00
9.675090849968399e-03	3.803425e+00
9.676647932377058e-03	3.888877e+00
9.679181509670275e-03	3.911576e+00
9.682279281121559e-03	3.777389e+00
9.685385688973673e-03	3.497895e+00
9.689566751072224e-03	2.941907e+00
9.696108998986201e-03	1.790745e+00
9.703047617675747e-03	3.703188e-01
9.709581610003128e-03	-1.028659e+00
9.715941851213484e-03	-2.377514e+00
9.722557460901360e-03	-3.530893e+00
9.725586136181722e-03	-3.836458e+00
9.727454333161923e-03	-3.909790e+00
9.730104558658328e-03	-3.886418e+00
9.733158046813397e-03	-3.708268e+00
9.736369387513545e-03	-3.379080e+00
9.741199901677988e-03	-2.674044e+00
9.748689822266628e-03	-1.271527e+00
9.756754629861392e-03	4.232585e-01
9.762921587622327e-03	1.742891e+00
9.769690428277607e-03	3.089019e+00
9.774464991677560e-03	3.748735e+00
9.776301084014555e-03	3.873504e+00
9.778617668963919e-03	3.917261e+00
9.781459713548381e-03	3.827759e+00
9.784315101507795e-03	3.608415e+00
9.787949521174866e-03	3.177984e+00
9.793752904493053e-03	2.234615e+00
9.800547140700199e-03	8.940778e-01
9.807529900768198e-03	-5.878480e-01
9.813556403066146e-03	-1.879839e+00
9.820217126582763e-03	-3.186196e+00
9.824677265431703e-03	-3.773234e+00
9.826380031644632e-03	-3.879720e+00
9.828746044943886e-03	-3.916313e+00
9.831584360125128e-03	-3.818439e+00
9.834432099605713e-03	-3.593261e+00
9.838175159580327e-03	-3.141201e+00
9.844137743510440e-03	-2.156406e+00
9.850915140955924e-03	-8.084660e-01
9.857830991367241e-03	6.598846e-01
9.863872523719244e-03	1.948899e+00
9.870514857380962e-03	3.231339e+00
9.874795802724346e-03	3.780284e+00
9.876424100136628e-03	3.880201e+00
9.878817695104541e-03	3.916302e+00
9.881791834143044e-03	3.808714e+00
9.884635262363318e-03	3.576877e+00
9.888540348420795e-03	3.094686e+00
9.894514105113529e-03	2.093819e+00
9.901247118138300e-03	7.478607e-01
9.908054839633446e-03	-7.012262e-01
9.914141944204761e-03	-2.003987e+00
9.920761886601846e-03	-3.275125e+00
9.924893412499506e-03	-3.791447e+00
9.926460382900591e-03	-3.883234e+00
9.928876681458388e-03	-3.915084e+00
9.931635964318243e-03	-3.815354e+00
9.934451738724958e-03	-3.591269e+00
9.938235858868213e-03	-3.132649e+00
9.944275416429652e-03	-2.131042e+00
9.951057857673503e-03	-7.788186e-01
9.957950572273626e-03	6.854643e-01
9.964004504224362e-03	1.976555e+00
9.970640731674085e-03	3.251560e+00
9.974845621457210e-03	3.784410e+00
9.976442618835327e-03	3.880991e+00
9.978847802288165e-03	3.916012e+00
9.981176713073711e-03	3.842558e+00
9.983972342981517e-03	3.640612e+00
9.987418135637808e-03	3.250010e+00
9.993408442461516e-03	2.298413e+00
1.000000000000000e-02	1.007360e+00
